x_edge_location,sc_bytes,c_ip,cs_method,cs_host,cs_uri_stem,sc_status,cs_referer,cs_user_agent,cs_uri_query,cs_cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end,timestamp
CCA435-E0,4332,158.46.165.25,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-vault-modeling,200,http://wilson.net/main/blog/bloglogin.html,Opera/8.36.(X11; Linux i686; kn-IN) Presto/2.9.171 Version/10.00,,a34b89a3acf0ae59b150e67c4275a200,LimitExceeded,d36232e5-5f3f-4d72-bff7-c7c51a12928f,archivesnationales-ht.com,HTTPS,1695,0.079,207.212.62.81,TLSv1.2,AES256-GCM-SHA384,Hit,HTTP/1.1,Processed,nan,1521,0.247,Error,application/json,171945,,,2025-07-15 02:46:23
ADC400-E0,88029,94.119.136.254,DELETE,d8bnainxtot1t.cloudfront.net,/blog/delta-lake-apache-iceberg,200,http://boyd.info/categoriesauthor.htm,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/13.7x5037.0 Mobile/78G858 Safari/533.0",,ccb718ae3bd4ec0e4f40fbbbc3fa36f1,Error,1286b718-db7c-4d4c-97fb-4565c43c3bbf,archivesnationales-ht.com,HTTP,680,2.257,191.123.50.27,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/2.0,,nan,53814,0.65,Error,image/jpeg,95366,,,2025-07-15 15:39:45
FDD796-E0,36929,190.83.108.53,DELETE,d8bnainxtot1t.cloudfront.net,/blog/search,403,http://www.owens-castaneda.info/wp-content/list/taghomepage.php,Opera/9.31.(Windows 95; sid-ET) Presto/2.9.180 Version/11.00,post,nan,Miss,2d5b2e4a-9bde-459b-8b8d-a49ccf5056d2,archivesnationales-ht.com,HTTPS,3383,0.324,137.240.103.156,None,AES256-GCM-SHA384,Error,HTTP/1.1,,nan,46545,0.868,LambdaExecutionError,text/html,447737,,,2025-07-15 04:31:27
ADE112-E4,83640,193.105.192.38,POST,d8bnainxtot1t.cloudfront.net,/blog/data-versioning-lakehouse,200,https://snyder.com/category/categoryhome.jsp,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.29.2 (KHTML, like Gecko) Version/5.0 Safari/533.29.2",index,nan,Hit,7a0e3735-7a88-4685-8dff-58d42dd6f124,archivesnationales-ht.com,HTTPS,3350,0.435,nan,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,,nan,5843,0.813,Miss,text/css,37872,,,2025-07-15 18:48:11
EBA343-E9,88380,111.96.129.19,HEAD,d8bnainxtot1t.cloudfront.net,/blog,500,https://campbell.biz/app/app/searchcategory.jsp,Opera/9.99.(X11; Linux i686; om-ET) Presto/2.9.183 Version/11.00,,nan,Error,65ca96c4-6bff-45e6-b829-d5254cd99cb6,archivesnationales-ht.com,HTTPS,160,2.264,154.224.57.216,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,62940,0.067,BadGateway,application/javascript,452112,,,2025-07-15 12:01:17
ECC172-E3,6086,145.38.95.72,PUT,d8bnainxtot1t.cloudfront.net,/blog/etl-vs-elt-difference,403,http://may.com/app/listhomepage.asp,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/54.0.850.0 Safari/534.2",privacy,nan,LimitExceeded,abe96a3a-d8fb-447e-98eb-be81a55d127d,archivesnationales-ht.com,HTTPS,2891,1.229,118.71.88.188,None,None,LimitExceeded,HTTP/1.1,Failed,nan,60475,0.129,BadGateway,text/html,170754,,,2025-07-15 18:06:37
FFC759-E2,32716,148.46.193.125,POST,d8bnainxtot1t.cloudfront.net,/blog/building-data-pipelines-python,500,http://wright.org/tag/tags/categoriesfaq.html,Opera/8.29.(Windows NT 5.0; kw-GB) Presto/2.9.186 Version/12.00,search,690d8437a39eb08e8020c5533e9bed01,Error,9adbe549-e2ad-403f-a603-404b22f819eb,archivesnationales-ht.com,HTTPS,3983,0.131,51.161.232.155,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/1.1,Failed,determine,63294,0.994,Error,application/json,203782,474,1782,2025-07-15 04:44:20
DAD836-E6,76535,50.135.80.176,DELETE,d8bnainxtot1t.cloudfront.net,/blog/etl-vs-elt-difference,403,http://www.garza-price.com/search/list/exploreprivacy.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/20.0.888.0 Mobile/72S192 Safari/536.0",,nan,Miss,32709bf1-8b7a-4cb3-a55e-88a3d95a277e,archivesnationales-ht.com,HTTPS,4592,0.277,171.228.229.147,None,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,,main,20202,0.289,BadGateway,text/css,359398,,,2025-07-15 02:19:14
AED720-E7,1065,181.240.199.212,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-lineage-tracking,200,https://www.davis.com/categories/tags/categoriesauthor.html,Opera/9.64.(Windows NT 11.0; nl-BE) Presto/2.9.167 Version/10.00,,27a4275c9d13763f3d028cd19368a5c7,Hit,9423eeed-8393-4d94-abf9-fda24d858f0c,archivesnationales-ht.com,HTTP,606,2.04,29.190.216.17,None,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,,nan,33021,0.589,Error,text/html,437431,,,2025-07-15 22:28:56
FDB128-E4,73438,88.249.76.33,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/streaming-etl-flink-spark-streaming,301,http://www.swanson-mcdonald.info/mainterms.jsp,Opera/8.57.(X11; Linux i686; ff-SN) Presto/2.9.165 Version/12.00,,8232ab850dfebf12c984686b6c98ac44,LimitExceeded,7dcc08c9-81e8-4982-bc0d-6e1efd2388bf,archivesnationales-ht.com,HTTPS,1924,0.278,57.202.242.249,TLSv1.3,None,LimitExceeded,HTTP/2.0,Failed,nan,45741,0.271,BadGateway,text/html,392395,61,,2025-07-15 23:40:02
CDD138-E9,67664,140.119.162.221,PUT,d8bnainxtot1t.cloudfront.net,/blog,301,https://patel.biz/postsfaq.htm,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1 rv:6.0; ta-LK) AppleWebKit/531.26.3 (KHTML, like Gecko) Version/5.1 Safari/531.26.3",,16bbb07327fba02d79159b7aad242284,LimitExceeded,e63d2824-a4db-4fd5-9339-cde43b8acae5,archivesnationales-ht.com,HTTPS,3212,2.377,nan,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,Failed,nan,6220,0.065,LambdaExecutionError,application/javascript,391408,647,,2025-07-15 09:01:19
EAC994-E2,47532,183.98.61.246,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/nosql-databases-data-engineering,200,https://hopkins.com/tagfaq.html,Opera/8.67.(X11; Linux i686; bg-BG) Presto/2.9.169 Version/12.00,,ba1a11b03bd5c3929c207aafd9503fd3,LimitExceeded,d8bf9ace-1bfb-47ea-9e7a-08062c8f1f17,archivesnationales-ht.com,HTTP,491,2.426,223.73.138.80,TLSv1.2,None,Error,HTTP/2.0,Failed,nan,1602,0.609,LambdaExecutionError,application/javascript,293354,616,,2025-07-15 14:25:28
BDC078-E0,58066,215.47.209.195,GET,d8bnainxtot1t.cloudfront.net,/blog/data-modeling-techniques-data-engineers,403,http://hopkins-griffin.net/app/list/exploreauthor.htm,Opera/8.65.(X11; Linux x86_64; bho-IN) Presto/2.9.167 Version/10.00,,0ab90e1e7559a18455144049c710a744,Error,1d5af7a6-73f9-4681-b5d7-6805576503db,archivesnationales-ht.com,HTTPS,232,1.776,146.185.246.61,TLSv1.2,None,Hit,HTTP/1.1,,nan,36155,0.66,LambdaExecutionError,application/javascript,377399,,1184,2025-07-15 23:49:21
FBF454-E0,62440,202.42.69.244,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-virtualization-use-cases,403,https://newton.com/search/appabout.asp,Opera/9.81.(X11; Linux x86_64; fi-FI) Presto/2.9.181 Version/11.00,,ebf9ccb7c56a02f0b765a0428042b7b7,Error,e0f9f75c-1f13-4173-a9a6-97a26d7b67f3,archivesnationales-ht.com,HTTPS,948,1.039,nan,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Failed,nan,65428,0.586,BadGateway,image/jpeg,446977,670,,2025-07-15 12:45:30
DDF415-E2,6534,201.130.34.175,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/dataops-principles-practice,301,https://www.spencer.net/category/categoriescategory.htm,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6 rv:4.0; hr-HR) AppleWebKit/531.32.5 (KHTML, like Gecko) Version/5.0.1 Safari/531.32.5",,5b688a9bb779a377f7050a2728ec65e1,Miss,a633098d-ae85-4b55-b3e5-4534e24238a5,archivesnationales-ht.com,HTTPS,649,0.838,140.172.29.106,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Processed,nan,53860,0.893,Error,text/html,238622,500,,2025-07-15 02:25:50
BFF624-E6,42687,171.97.80.50,PUT,d8bnainxtot1t.cloudfront.net,/blog/distributed-computing-data,200,http://coffey.org/main/tag/mainindex.htm,Opera/9.55.(Windows NT 10.0; lo-LA) Presto/2.9.190 Version/10.00,,36910a20e4bcdbe2217ff014f68a0485,Miss,bcb5bdf6-119d-4cf4-b1ce-682826070ea4,archivesnationales-ht.com,HTTPS,3248,1.779,208.48.134.210,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,,nan,60572,0.274,Error,application/javascript,422875,,,2025-07-15 20:47:29
DFE033-E6,45963,46.189.92.179,HEAD,d8bnainxtot1t.cloudfront.net,/blog/modern-data-stack-components,200,nan,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.875.0 Safari/535.2",main,245c5ebf4419ac083312185a3ad38633,LimitExceeded,0306720a-1332-431c-ad4f-3423a52d9f79,archivesnationales-ht.com,HTTPS,4498,0.244,nan,None,AES256-GCM-SHA384,Hit,HTTP/2.0,Processed,nan,11544,0.279,BadGateway,image/jpeg,407098,,1570,2025-07-15 02:31:28
BCD908-E3,73983,200.244.4.207,GET,d8bnainxtot1t.cloudfront.net,/blog/change-data-capture-cdc,500,https://kim-williams.info/bloglogin.asp,Opera/9.28.(X11; Linux i686; pl-PL) Presto/2.9.179 Version/11.00,,17511fd93ed1b9e947df2490456c165e,Miss,ee696cf1-9438-459c-9524-1993ac684c9d,archivesnationales-ht.com,HTTPS,2378,2.183,195.112.115.194,None,AES256-GCM-SHA384,Hit,HTTP/2.0,Processed,nan,36403,0.918,Error,image/jpeg,343271,848,,2025-07-15 01:00:28
CCA962-E7,28407,174.53.51.64,PUT,d8bnainxtot1t.cloudfront.net,/blog/metadata-management-data-lakes,500,http://rogers-ramirez.info/tag/tagsterms.asp,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lzh-TW) AppleWebKit/532.36.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.36.1",,54668d3a9ee5df33d25d7e89a1764376,Miss,bdf2dd96-f0bc-4362-ba58-c7075585bf90,archivesnationales-ht.com,HTTPS,1708,0.537,37.232.117.195,None,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/2.0,Failed,nan,32112,0.747,Hit,image/jpeg,112380,2,,2025-07-15 00:58:29
ECF428-E9,63738,32.133.116.189,POST,d8bnainxtot1t.cloudfront.net,/blog,200,nan,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),,da5593baada18447b74c6f775da95e61,Error,81d1b070-8d16-451a-90f7-6ee42baead68,archivesnationales-ht.com,HTTPS,1111,1.113,159.194.19.71,None,AES256-GCM-SHA384,Miss,HTTP/1.1,Processed,nan,59601,0.057,Error,application/javascript,130531,,,2025-07-15 10:04:48
FFC897-E9,28627,206.240.197.6,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-observability-tools,200,https://www.bridges.com/wp-content/wp-content/categorylogin.html,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/533.19.2",,34c441af2ffd4b79ac31332a371f1971,LimitExceeded,cc958859-73da-4cec-a4f5-37268681208c,archivesnationales-ht.com,HTTPS,1307,2.335,15.147.113.77,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,,nan,53329,0.576,Error,image/jpeg,380951,,,2025-07-15 18:39:12
BBE558-E9,84742,188.8.247.88,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-versioning-lakehouse,200,https://www.barry-guerra.com/mainsearch.html,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),faq,d5f76e65ddb9eb8aab2ed3f071cab40a,LimitExceeded,0a1ac6e7-673a-4977-ba3a-1cc73a604e6d,archivesnationales-ht.com,HTTPS,2307,0.351,115.104.106.169,None,None,Hit,HTTP/2.0,Failed,power,20430,0.904,LambdaExecutionError,application/javascript,499907,482,,2025-07-15 20:27:56
FEC847-E1,51333,205.81.216.131,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-virtualization-use-cases,403,http://www.ramirez.com/app/mainfaq.jsp,Opera/9.40.(Windows NT 10.0; sq-ML) Presto/2.9.172 Version/11.00,faq,nan,Hit,8d70c369-6633-4d9b-b522-0df376424fea,archivesnationales-ht.com,HTTPS,4488,2.416,76.165.159.221,None,AES256-GCM-SHA384,Hit,HTTP/1.1,,nan,17382,0.759,Miss,application/javascript,201541,695,,2025-07-15 20:16:47
BFF231-E0,98630,41.212.238.228,DELETE,d8bnainxtot1t.cloudfront.net,/blog/modern-data-stack-components,200,http://www.colon.com/searchregister.php,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/27.0.875.0 Safari/532.2",faq,nan,Error,b11813a1-7292-40fc-9c08-0ff31d8c02d4,archivesnationales-ht.com,HTTPS,4226,0.725,189.8.6.87,None,None,Hit,HTTP/1.1,Processed,nan,23706,0.819,BadGateway,text/css,243363,,,2025-07-15 20:20:53
AFC875-E6,62820,150.141.2.250,HEAD,d8bnainxtot1t.cloudfront.net,/blog/time-series-data-processing,200,http://www.pugh.org/tags/tag/explorehomepage.php,Opera/9.34.(X11; Linux x86_64; as-IN) Presto/2.9.176 Version/10.00,post,90eddf445e514de9af4a579d97489dd8,LimitExceeded,1e514a3c-eed6-4d56-91ab-c017fd7078f1,archivesnationales-ht.com,HTTPS,2359,0.182,nan,None,None,Miss,HTTP/1.1,Failed,cold,48240,0.033,LambdaExecutionError,text/css,255559,,1992,2025-07-15 02:13:40
FFD297-E3,3901,205.87.103.84,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-modeling-techniques-data-engineers,301,http://brown.com/list/main/appterms.php,"Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/19.0.800.0 Mobile/28M344 Safari/532.1",,d6ed5185c44ed2ae9bdfd0852a00d26e,Error,012a7d28-29cc-408f-8339-8a6c8f076da7,archivesnationales-ht.com,HTTPS,3887,0.708,115.1.71.168,None,None,Miss,HTTP/1.1,Processed,nan,17791,0.692,LambdaExecutionError,image/jpeg,464434,,,2025-07-15 10:20:42
EAD649-E0,55585,197.199.158.235,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/etl-vs-elt-difference,200,http://www.baker.biz/category/tag/appsearch.html,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),,09d0d2919293de7d7c1a01e10a42f955,Error,7afe9ce0-d8cf-4241-82e5-94bac6d76830,archivesnationales-ht.com,HTTP,3537,1.832,16.251.216.241,TLSv1.3,None,Miss,HTTP/1.1,Failed,nan,63613,0.791,Miss,image/jpeg,240619,,,2025-07-15 08:55:30
FBF234-E7,4490,152.200.6.212,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog,200,nan,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),,nan,LimitExceeded,e43db634-6819-415c-a744-a5df45a57fcc,archivesnationales-ht.com,HTTPS,4070,2.245,183.215.4.241,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,40378,0.199,LambdaExecutionError,text/html,252919,,,2025-07-15 20:30:06
ADB617-E4,24508,199.175.129.66,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/scalable-data-architecture,200,https://www.wise.org/explore/tags/bloghomepage.html,Mozilla/5.0 (Android 6.0; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,,19549628be6384e92bcbf537808dae85,LimitExceeded,68585169-e723-42a8-bd6d-758da08f795f,archivesnationales-ht.com,HTTPS,1988,1.455,104.77.180.207,None,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,,nan,32530,0.43,Error,application/json,306815,,,2025-07-15 22:54:49
DBB495-E9,78906,200.90.75.136,HEAD,d8bnainxtot1t.cloudfront.net,/blog/modern-data-stack-components,200,http://www.phillips.org/main/wp-contenthome.html,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.5z0235.0 Mobile/31R080 Safari/531.2",author,0f0535b058be5b01968c9393c52d270f,Miss,dc9170a3-9910-473e-8437-a3f8c6d82336,archivesnationales-ht.com,HTTPS,3840,1.927,nan,None,None,Hit,HTTP/1.1,Failed,nan,17348,0.924,Error,text/html,419150,,,2025-07-15 06:53:39
DBD672-E2,22214,197.136.118.55,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-marts-data-warehousing,200,https://dougherty-marshall.info/tags/blogpost.html,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/34.0.887.0 Safari/535.1",,nan,LimitExceeded,896034b9-e5a7-401a-a83b-356f70923ee5,archivesnationales-ht.com,HTTPS,51,0.865,183.145.221.129,None,None,Error,HTTP/1.1,Failed,nan,51410,0.326,Error,text/html,406040,363,,2025-07-15 02:05:44
BDA116-E4,34725,139.143.157.203,GET,d8bnainxtot1t.cloudfront.net,/blog/search,301,http://www.jensen.net/app/explore/categorymain.htm,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.4.20) Gecko/7546-09-18 19:29:28.815308 Firefox/4.0,privacy,64dc90521e3448bbeddd46367ae608e3,Hit,5bfc89b6-a6a3-4142-a68d-453c8e87564e,archivesnationales-ht.com,HTTPS,1284,1.334,196.104.214.212,None,None,Hit,HTTP/1.1,Processed,nan,20553,0.988,Miss,text/html,26414,231,,2025-07-15 06:55:33
DAD790-E3,64942,73.198.154.187,HEAD,d8bnainxtot1t.cloudfront.net,/blog/distributed-computing-data,500,http://morgan-garner.com/search/tagspost.html,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.11.1 (KHTML, like Gecko) Version/4.0 Safari/531.11.1",author,76d05467211c35b1c371a1e02aa24e5a,Error,28dc97c9-9633-444d-aa36-3d9a8957cf28,archivesnationales-ht.com,HTTPS,3947,0.882,206.16.51.79,TLSv1.2,None,Miss,HTTP/1.1,Processed,because,59190,0.538,Miss,image/jpeg,247828,,1577,2025-07-15 08:00:31
DDC422-E5,14975,58.200.97.15,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-lakes-vs-data-warehouses,200,https://campos-henry.com/categories/wp-contentpost.jsp,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3990-03-02 12:51:17.792343 Firefox/13.0,search,979c2d4ac496ac5d5fed3df2b174cd60,Error,e14a7bc0-c093-4f5d-8f33-e821d276efdd,archivesnationales-ht.com,HTTPS,2153,2.21,209.107.144.25,None,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,,nan,62506,0.025,Error,text/html,47744,,,2025-07-15 09:40:12
ABC062-E9,69757,223.130.49.105,GET,d8bnainxtot1t.cloudfront.net,/blog/distributed-computing-data,403,https://www.chung-chapman.com/tags/tagcategory.jsp,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/16.0.808.0 Safari/534.1",,nan,Error,1b3fa717-73dc-4150-97b2-1ed19a74ce67,archivesnationales-ht.com,HTTPS,574,0.816,192.13.84.76,TLSv1.2,AES256-GCM-SHA384,Miss,HTTP/1.1,,nan,44685,0.47,LambdaExecutionError,text/html,339460,,,2025-07-15 03:54:17
FBF847-E5,43815,222.168.53.153,POST,d8bnainxtot1t.cloudfront.net,/blog/graph-databases-data-engineering,200,https://kim-rogers.com/searchprivacy.php,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/20.0.887.0 Safari/536.0",,nan,Hit,cb2fadab-c75b-4dca-884b-dacf26462c6f,archivesnationales-ht.com,HTTPS,2075,1.036,34.101.30.145,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/1.1,Processed,nan,21872,0.57,Error,application/json,408877,,1285,2025-07-15 13:57:52
CFF378-E0,56287,55.22.30.251,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/choosing-right-database,200,http://www.lowe.com/mainregister.php,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6; rv:1.9.5.20) Gecko/6700-06-13 11:34:21.274170 Firefox/3.8,,87ca5de40d2555365cf7f65914897d78,Hit,234873db-2b27-456a-b17f-de39752dd4a4,archivesnationales-ht.com,HTTPS,442,0.126,58.165.89.123,None,AES256-GCM-SHA384,Error,HTTP/1.1,Processed,nan,13433,0.755,Error,text/html,440684,310,,2025-07-15 05:19:45
DDA120-E4,42725,179.122.221.85,PUT,d8bnainxtot1t.cloudfront.net,/blog/building-data-pipelines-python,301,http://glass.com/list/categories/categoryauthor.html,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.20.6 (KHTML, like Gecko) Version/5.0 Safari/533.20.6",main,nan,LimitExceeded,77572846-472c-4bcb-8b83-90d679dd0407,archivesnationales-ht.com,HTTPS,2618,2.127,38.171.196.105,None,AES256-GCM-SHA384,Hit,HTTP/1.1,Processed,nan,56965,0.576,Hit,text/html,464113,648,,2025-07-15 22:36:06
FDF239-E2,69878,135.46.133.190,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/what-is-data-engineering,200,http://www.miranda.com/categories/categories/listfaq.jsp,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9; rv:1.9.6.20) Gecko/7145-12-03 21:26:26.953033 Firefox/3.6.1,search,a0786627dcc5aa8b3ccd562374bc6190,Error,61ef09a6-3a2c-4cd5-88cd-a1f5ce90d1ba,archivesnationales-ht.com,HTTPS,2638,0.509,nan,TLSv1.2,None,Hit,HTTP/1.1,,nan,40119,0.724,Error,image/jpeg,389505,298,,2025-07-15 16:00:30
BAF637-E1,5286,131.192.141.9,GET,d8bnainxtot1t.cloudfront.net,/blog/search,500,http://robinson.net/wp-content/tagregister.jsp,Opera/8.86.(X11; Linux i686; sq-AL) Presto/2.9.185 Version/10.00,,nan,Hit,9d646e96-7c9a-4158-8e49-4db9deed7628,archivesnationales-ht.com,HTTPS,2271,0.734,79.245.4.220,None,AES256-GCM-SHA384,Miss,HTTP/1.1,,nan,8142,0.087,Miss,text/html,3488,251,,2025-07-15 02:21:20
AAA255-E7,55108,161.71.194.70,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/etl-vs-elt-difference,500,https://www.beck.net/app/tagfaq.jsp,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.19.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.19.7",,nan,Hit,7308dc7a-39f5-4573-a4f6-166ccb3c56fe,archivesnationales-ht.com,HTTPS,87,0.861,219.129.194.174,None,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,Processed,nan,27954,0.124,Error,image/jpeg,162674,,1411,2025-07-15 02:18:19
ABD601-E4,62648,110.22.70.81,GET,d8bnainxtot1t.cloudfront.net,/blog/what-is-data-engineering,200,https://www.coleman.com/appprivacy.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/58.0.874.0 Safari/535.2",index,723b4328ed7ee97e964278e7e3396b65,Hit,b6052f43-50bf-4534-9d8b-4ddb9763f117,archivesnationales-ht.com,HTTPS,3362,1.98,211.58.59.111,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,,game,27463,0.114,BadGateway,application/json,394089,,,2025-07-15 04:08:02
DBF865-E9,38675,191.140.2.207,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-virtualization-use-cases,403,http://www.taylor.com/categories/wp-content/listmain.php,Opera/8.69.(X11; Linux i686; nhn-MX) Presto/2.9.179 Version/10.00,homepage,nan,Hit,4304fd27-6b50-4faf-b9be-405e1745d17c,archivesnationales-ht.com,HTTPS,2928,1.951,200.219.116.214,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Processed,nan,12193,0.652,BadGateway,application/json,38532,857,1523,2025-07-15 22:55:49
ECC247-E6,1377,56.36.72.20,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-transformation-techniques,200,https://www.clark.net/search/categorieslogin.jsp,Opera/9.90.(X11; Linux x86_64; lb-LU) Presto/2.9.190 Version/10.00,,eef85ea90def312523b083ac1a9f0335,Miss,e65415f4-338b-45df-aa8c-33c3c06bd505,archivesnationales-ht.com,HTTPS,151,0.599,nan,TLSv1.2,None,Error,HTTP/1.1,Processed,nan,62664,0.697,Miss,application/json,292625,323,,2025-07-15 07:07:04
ADF840-E7,79087,139.143.157.203,POST,d8bnainxtot1t.cloudfront.net,/blog/category,500,https://www.peterson.net/category/categoryindex.html,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/42.0.845.0 Mobile/30U562 Safari/534.2",,973e631b410938d757add7ac060e9cbd,LimitExceeded,dc17e9f5-5c43-4c22-beae-c6eb03383d63,archivesnationales-ht.com,HTTPS,2369,1.102,77.119.220.57,None,None,Miss,HTTP/1.1,Failed,nan,10372,0.991,Error,application/javascript,377096,,,2025-07-15 19:10:52
FDB133-E5,36175,131.31.182.65,PUT,d8bnainxtot1t.cloudfront.net,/blog/serverless-data-processing,200,https://www.calhoun.biz/listpost.htm,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/14.0.819.0 Safari/531.2",,nan,Hit,e4b2ca13-3fbe-41ea-9964-97958dd59291,archivesnationales-ht.com,HTTPS,4158,0.312,200.108.118.74,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/2.0,Failed,nan,56759,0.967,Miss,text/css,479116,,,2025-07-15 20:21:51
